title,runtime,imdb_score,imdb_votes,user_review_count,critic_review_count,critic_overall_score,critic_positive_score,critic_mixed_score,critic_negative_score,user_overall_score,user_positive_score,user_mixed_score,user_negative_score,year_film,year_ceremony,ceremony,category,name,film,winner
Mutiny on the Bounty,178,7.2,16118,112,39,48,2,5,0,7.5,2,2,0,1935,1936,8,WRITING (Screenplay),"Talbot Jennings, Jules Furthman, Carey Wilson",Mutiny on the Bounty,FALSE
Mutiny on the Bounty,178,7.2,16118,112,39,48,2,5,0,7.5,2,2,0,1962,1963,35,ART DIRECTION (Color),"Art Direction:  George W. Davis, J. McMillan Johnson;  Set Decoration:  Henry Grace, Hugh Hunt",Mutiny on the Bounty,FALSE
Mutiny on the Bounty,178,7.2,16118,112,39,48,2,5,0,7.5,2,2,0,1962,1963,35,CINEMATOGRAPHY (Color),Robert L. Surtees,Mutiny on the Bounty,FALSE
Mutiny on the Bounty,178,7.2,16118,112,39,48,2,5,0,7.5,2,2,0,1962,1963,35,FILM EDITING,"John McSweeney, Jr.",Mutiny on the Bounty,FALSE
Mutiny on the Bounty,178,7.2,16118,112,39,48,2,5,0,7.5,2,2,0,1962,1963,35,MUSIC (Music Score--substantially original),Bronislau Kaper,Mutiny on the Bounty,FALSE
Mutiny on the Bounty,178,7.2,16118,112,39,48,2,5,0,7.5,2,2,0,1962,1963,35,MUSIC (Song),Music by Bronislau Kaper; Lyrics by Paul Francis Webster,Mutiny on the Bounty,FALSE
Mutiny on the Bounty,178,7.2,16118,112,39,48,2,5,0,7.5,2,2,0,1962,1963,35,BEST PICTURE,"Aaron Rosenberg, Producer",Mutiny on the Bounty,FALSE
Mutiny on the Bounty,178,7.2,16118,112,39,48,2,5,0,7.5,2,2,0,1962,1963,35,SPECIAL EFFECTS,Visual Effects by A. Arnold Gillespie; Audible Effects by Milo Lory,Mutiny on the Bounty,FALSE
A Tale of Two Cities,128,7.8,5687,76,20,87,9,0,0,0,1,0,0,1936,1937,9,FILM EDITING,Conrad A. Nervig,A Tale of Two Cities,FALSE
A Tale of Two Cities,128,7.8,5687,76,20,87,9,0,0,0,1,0,0,1936,1937,9,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,A Tale of Two Cities,FALSE
Captain Blood,119,7.7,14203,130,53,89,15,0,0,0,0,1,0,1935,1936,8,DIRECTING,Michael Curtiz,Captain Blood,FALSE
Captain Blood,119,7.7,14203,130,53,89,15,0,0,0,0,1,0,1935,1936,8,MUSIC (Scoring),"Warner Bros.-First National Studio Music Department, Leo Forbstein, head of department  (Score by Erich Wolfgang Korngold)",Captain Blood,FALSE
Captain Blood,119,7.7,14203,130,53,89,15,0,0,0,0,1,0,1935,1936,8,OUTSTANDING PRODUCTION,Cosmopolitan,Captain Blood,FALSE
Captain Blood,119,7.7,14203,130,53,89,15,0,0,0,0,1,0,1935,1936,8,SOUND RECORDING,"Warner Bros.-First National Studio Sound Department, Nathan Levinson, Sound Director",Captain Blood,FALSE
Captain Blood,119,7.7,14203,130,53,89,15,0,0,0,0,1,0,1935,1936,8,WRITING (Screenplay),Casey Robinson,Captain Blood,FALSE
The Last of the Mohicans,112,7.7,165089,501,88,76,17,1,0,8.1,111,13,6,1936,1937,9,ASSISTANT DIRECTOR,Clem Beauchamp,The Last of the Mohicans,FALSE
The Last of the Mohicans,112,7.7,165089,501,88,76,17,1,0,8.1,111,13,6,1992,1993,65,SOUND,"Chris Jenkins, Doug Hemphill, Mark Smith, Simon Kaye",The Last of the Mohicans,TRUE
Romeo and Juliet,138,7.6,31402,229,38,69,6,6,0,0,2,1,0,1936,1937,9,ACTOR IN A SUPPORTING ROLE,Basil Rathbone,Romeo and Juliet,FALSE
Romeo and Juliet,138,7.6,31402,229,38,69,6,6,0,0,2,1,0,1936,1937,9,ACTRESS,Norma Shearer,Romeo and Juliet,FALSE
Romeo and Juliet,138,7.6,31402,229,38,69,6,6,0,0,2,1,0,1936,1937,9,ART DIRECTION,"Cedric Gibbons, Fredric Hope, Edwin B. Willis",Romeo and Juliet,FALSE
Romeo and Juliet,138,7.6,31402,229,38,69,6,6,0,0,2,1,0,1936,1937,9,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,Romeo and Juliet,FALSE
Romeo and Juliet,138,7.6,31402,229,38,69,6,6,0,0,2,1,0,1968,1969,41,CINEMATOGRAPHY,Pasqualino De Santis,Romeo and Juliet,TRUE
Romeo and Juliet,138,7.6,31402,229,38,69,6,6,0,0,2,1,0,1968,1969,41,COSTUME DESIGN,Danilo Donati,Romeo and Juliet,TRUE
Romeo and Juliet,138,7.6,31402,229,38,69,6,6,0,0,2,1,0,1968,1969,41,DIRECTING,Franco Zeffirelli,Romeo and Juliet,FALSE
Romeo and Juliet,138,7.6,31402,229,38,69,6,6,0,0,2,1,0,1968,1969,41,BEST PICTURE,"Anthony Havelock-Allan and John Brabourne, Producers",Romeo and Juliet,FALSE
Swing Time,103,7.5,13438,111,67,91,16,0,0,0,1,2,0,1936,1937,9,DANCE DIRECTION,Hermes Pan,Swing Time,FALSE
Swing Time,103,7.5,13438,111,67,91,16,0,0,0,1,2,0,1936,1937,9,MUSIC (Song),Music by Jerome Kern; Lyrics by Dorothy Fields,Swing Time,TRUE
My Man Godfrey,94,8,23449,471,92,82,15,0,0,0,1,0,0,1936,1937,9,ACTOR,William Powell,My Man Godfrey,FALSE
My Man Godfrey,94,8,23449,471,92,82,15,0,0,0,1,0,0,1936,1937,9,ACTOR IN A SUPPORTING ROLE,Mischa Auer,My Man Godfrey,FALSE
My Man Godfrey,94,8,23449,471,92,82,15,0,0,0,1,0,0,1936,1937,9,ACTRESS,Carole Lombard,My Man Godfrey,FALSE
My Man Godfrey,94,8,23449,471,92,82,15,0,0,0,1,0,0,1936,1937,9,ACTRESS IN A SUPPORTING ROLE,Alice Brady,My Man Godfrey,FALSE
My Man Godfrey,94,8,23449,471,92,82,15,0,0,0,1,0,0,1936,1937,9,DIRECTING,Gregory La Cava,My Man Godfrey,FALSE
My Man Godfrey,94,8,23449,471,92,82,15,0,0,0,1,0,0,1936,1937,9,WRITING (Screenplay),"Eric Hatch, Morris Ryskind",My Man Godfrey,FALSE
Pennies from Heaven,108,6.5,5629,71,46,64,8,5,0,0,1,1,0,1936,1937,9,MUSIC (Song),Music by Arthur Johnston; Lyrics by Johnny Burke,Pennies from Heaven,FALSE
Pennies from Heaven,108,6.5,5629,71,46,64,8,5,0,0,1,1,0,1981,1982,54,COSTUME DESIGN,Bob Mackie,Pennies from Heaven,FALSE
Pennies from Heaven,108,6.5,5629,71,46,64,8,5,0,0,1,1,0,1981,1982,54,SOUND,"Michael J. Kohut, Jay M. Harding, Richard Tyler, Al Overton",Pennies from Heaven,FALSE
Pennies from Heaven,108,6.5,5629,71,46,64,8,5,0,0,1,1,0,1981,1982,54,WRITING (Screenplay Based on Material from Another Medium),Dennis Potter,Pennies from Heaven,FALSE
A Star Is Born,111,7.3,9721,78,55,77,4,1,0,7.4,7,2,0,1937,1938,10,ACTOR,Fredric March,A Star Is Born,FALSE
A Star Is Born,111,7.3,9721,78,55,77,4,1,0,7.4,7,2,0,1937,1938,10,ACTRESS,Janet Gaynor,A Star Is Born,FALSE
A Star Is Born,111,7.3,9721,78,55,77,4,1,0,7.4,7,2,0,1937,1938,10,ASSISTANT DIRECTOR,Eric Stacey,A Star Is Born,FALSE
A Star Is Born,111,7.3,9721,78,55,77,4,1,0,7.4,7,2,0,1937,1938,10,DIRECTING,William Wellman,A Star Is Born,FALSE
A Star Is Born,111,7.3,9721,78,55,77,4,1,0,7.4,7,2,0,1937,1938,10,OUTSTANDING PRODUCTION,Selznick International Pictures,A Star Is Born,FALSE
A Star Is Born,111,7.3,9721,78,55,77,4,1,0,7.4,7,2,0,1937,1938,10,WRITING (Original Story),"William A. Wellman, Robert Carson",A Star Is Born,TRUE
A Star Is Born,111,7.3,9721,78,55,77,4,1,0,7.4,7,2,0,1937,1938,10,WRITING (Screenplay),"Dorothy Parker, Alan Campbell, Robert Carson",A Star Is Born,FALSE
A Star Is Born,111,7.3,9721,78,55,77,4,1,0,7.4,7,2,0,1954,1955,27,ACTOR,James Mason,A Star Is Born,FALSE
A Star Is Born,111,7.3,9721,78,55,77,4,1,0,7.4,7,2,0,1954,1955,27,ACTRESS,Judy Garland,A Star Is Born,FALSE
A Star Is Born,111,7.3,9721,78,55,77,4,1,0,7.4,7,2,0,1954,1955,27,ART DIRECTION (Color),"Art Direction:  Malcolm Bert, Gene Allen, Irene Sharaff;  Set Decoration:  George James Hopkins",A Star Is Born,FALSE
A Star Is Born,111,7.3,9721,78,55,77,4,1,0,7.4,7,2,0,1954,1955,27,COSTUME DESIGN (Color),"Jean Louis, Mary Ann Nyberg, Irene Sharaff",A Star Is Born,FALSE
A Star Is Born,111,7.3,9721,78,55,77,4,1,0,7.4,7,2,0,1954,1955,27,MUSIC (Scoring of a Musical Picture),Ray Heindorf,A Star Is Born,FALSE
A Star Is Born,111,7.3,9721,78,55,77,4,1,0,7.4,7,2,0,1954,1955,27,MUSIC (Song),Music by Harold Arlen; Lyrics by Ira Gershwin,A Star Is Born,FALSE
A Star Is Born,111,7.3,9721,78,55,77,4,1,0,7.4,7,2,0,1976,1977,49,CINEMATOGRAPHY,Robert Surtees,A Star Is Born,FALSE
A Star Is Born,111,7.3,9721,78,55,77,4,1,0,7.4,7,2,0,1976,1977,49,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),Adaptation Score by Roger Kellaway,A Star Is Born,FALSE
A Star Is Born,111,7.3,9721,78,55,77,4,1,0,7.4,7,2,0,1976,1977,49,MUSIC (Original Song),Music by Barbra Streisand; Lyrics by Paul Williams,A Star Is Born,TRUE
A Star Is Born,111,7.3,9721,78,55,77,4,1,0,7.4,7,2,0,1976,1977,49,SOUND,"Robert Knudson, Dan Wallin, Robert Glass, Tom Overton",A Star Is Born,FALSE
A Star Is Born,111,7.3,9721,78,55,77,4,1,0,7.4,7,2,0,2018,2019,91,ACTOR IN A LEADING ROLE,Bradley Cooper,A Star Is Born,FALSE
A Star Is Born,111,7.3,9721,78,55,77,4,1,0,7.4,7,2,0,2018,2019,91,ACTOR IN A SUPPORTING ROLE,Sam Elliott,A Star Is Born,FALSE
A Star Is Born,111,7.3,9721,78,55,77,4,1,0,7.4,7,2,0,2018,2019,91,ACTRESS IN A LEADING ROLE,Lady Gaga,A Star Is Born,FALSE
A Star Is Born,111,7.3,9721,78,55,77,4,1,0,7.4,7,2,0,2018,2019,91,CINEMATOGRAPHY,Matthew Libatique,A Star Is Born,FALSE
A Star Is Born,111,7.3,9721,78,55,77,4,1,0,7.4,7,2,0,2018,2019,91,MUSIC (Original Song),"Music and Lyric by Lady Gaga, Mark Ronson, Anthony Rossomando and Andrew Wyatt",A Star Is Born,TRUE
A Star Is Born,111,7.3,9721,78,55,77,4,1,0,7.4,7,2,0,2018,2019,91,BEST PICTURE,"Bill Gerber, Bradley Cooper and Lynette Howell Taylor, Producers",A Star Is Born,FALSE
A Star Is Born,111,7.3,9721,78,55,77,4,1,0,7.4,7,2,0,2018,2019,91,SOUND MIXING,"Tom Ozanich, Dean Zupancic, Jason Ruder and Steve Morrow",A Star Is Born,FALSE
A Star Is Born,111,7.3,9721,78,55,77,4,1,0,7.4,7,2,0,2018,2019,91,WRITING (Adapted Screenplay),Screenplay by Eric Roth and Bradley Cooper & Will Fetters,A Star Is Born,FALSE
A Star Is Born,154,7.5,17768,179,84,89,8,1,0,8.2,21,7,0,1937,1938,10,ACTOR,Fredric March,A Star Is Born,FALSE
A Star Is Born,154,7.5,17768,179,84,89,8,1,0,8.2,21,7,0,1937,1938,10,ACTRESS,Janet Gaynor,A Star Is Born,FALSE
A Star Is Born,154,7.5,17768,179,84,89,8,1,0,8.2,21,7,0,1937,1938,10,ASSISTANT DIRECTOR,Eric Stacey,A Star Is Born,FALSE
A Star Is Born,154,7.5,17768,179,84,89,8,1,0,8.2,21,7,0,1937,1938,10,DIRECTING,William Wellman,A Star Is Born,FALSE
A Star Is Born,154,7.5,17768,179,84,89,8,1,0,8.2,21,7,0,1937,1938,10,OUTSTANDING PRODUCTION,Selznick International Pictures,A Star Is Born,FALSE
A Star Is Born,154,7.5,17768,179,84,89,8,1,0,8.2,21,7,0,1937,1938,10,WRITING (Original Story),"William A. Wellman, Robert Carson",A Star Is Born,TRUE
A Star Is Born,154,7.5,17768,179,84,89,8,1,0,8.2,21,7,0,1937,1938,10,WRITING (Screenplay),"Dorothy Parker, Alan Campbell, Robert Carson",A Star Is Born,FALSE
A Star Is Born,154,7.5,17768,179,84,89,8,1,0,8.2,21,7,0,1954,1955,27,ACTOR,James Mason,A Star Is Born,FALSE
A Star Is Born,154,7.5,17768,179,84,89,8,1,0,8.2,21,7,0,1954,1955,27,ACTRESS,Judy Garland,A Star Is Born,FALSE
A Star Is Born,154,7.5,17768,179,84,89,8,1,0,8.2,21,7,0,1954,1955,27,ART DIRECTION (Color),"Art Direction:  Malcolm Bert, Gene Allen, Irene Sharaff;  Set Decoration:  George James Hopkins",A Star Is Born,FALSE
A Star Is Born,154,7.5,17768,179,84,89,8,1,0,8.2,21,7,0,1954,1955,27,COSTUME DESIGN (Color),"Jean Louis, Mary Ann Nyberg, Irene Sharaff",A Star Is Born,FALSE
A Star Is Born,154,7.5,17768,179,84,89,8,1,0,8.2,21,7,0,1954,1955,27,MUSIC (Scoring of a Musical Picture),Ray Heindorf,A Star Is Born,FALSE
A Star Is Born,154,7.5,17768,179,84,89,8,1,0,8.2,21,7,0,1954,1955,27,MUSIC (Song),Music by Harold Arlen; Lyrics by Ira Gershwin,A Star Is Born,FALSE
A Star Is Born,154,7.5,17768,179,84,89,8,1,0,8.2,21,7,0,1976,1977,49,CINEMATOGRAPHY,Robert Surtees,A Star Is Born,FALSE
A Star Is Born,154,7.5,17768,179,84,89,8,1,0,8.2,21,7,0,1976,1977,49,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),Adaptation Score by Roger Kellaway,A Star Is Born,FALSE
A Star Is Born,154,7.5,17768,179,84,89,8,1,0,8.2,21,7,0,1976,1977,49,MUSIC (Original Song),Music by Barbra Streisand; Lyrics by Paul Williams,A Star Is Born,TRUE
A Star Is Born,154,7.5,17768,179,84,89,8,1,0,8.2,21,7,0,1976,1977,49,SOUND,"Robert Knudson, Dan Wallin, Robert Glass, Tom Overton",A Star Is Born,FALSE
A Star Is Born,154,7.5,17768,179,84,89,8,1,0,8.2,21,7,0,2018,2019,91,ACTOR IN A LEADING ROLE,Bradley Cooper,A Star Is Born,FALSE
A Star Is Born,154,7.5,17768,179,84,89,8,1,0,8.2,21,7,0,2018,2019,91,ACTOR IN A SUPPORTING ROLE,Sam Elliott,A Star Is Born,FALSE
A Star Is Born,154,7.5,17768,179,84,89,8,1,0,8.2,21,7,0,2018,2019,91,ACTRESS IN A LEADING ROLE,Lady Gaga,A Star Is Born,FALSE
A Star Is Born,154,7.5,17768,179,84,89,8,1,0,8.2,21,7,0,2018,2019,91,CINEMATOGRAPHY,Matthew Libatique,A Star Is Born,FALSE
A Star Is Born,154,7.5,17768,179,84,89,8,1,0,8.2,21,7,0,2018,2019,91,MUSIC (Original Song),"Music and Lyric by Lady Gaga, Mark Ronson, Anthony Rossomando and Andrew Wyatt",A Star Is Born,TRUE
A Star Is Born,154,7.5,17768,179,84,89,8,1,0,8.2,21,7,0,2018,2019,91,BEST PICTURE,"Bill Gerber, Bradley Cooper and Lynette Howell Taylor, Producers",A Star Is Born,FALSE
A Star Is Born,154,7.5,17768,179,84,89,8,1,0,8.2,21,7,0,2018,2019,91,SOUND MIXING,"Tom Ozanich, Dean Zupancic, Jason Ruder and Steve Morrow",A Star Is Born,FALSE
A Star Is Born,154,7.5,17768,179,84,89,8,1,0,8.2,21,7,0,2018,2019,91,WRITING (Adapted Screenplay),Screenplay by Eric Roth and Bradley Cooper & Will Fetters,A Star Is Born,FALSE
A Star Is Born,139,6.1,11412,108,45,59,4,5,0,4.4,2,11,5,1937,1938,10,ACTOR,Fredric March,A Star Is Born,FALSE
A Star Is Born,139,6.1,11412,108,45,59,4,5,0,4.4,2,11,5,1937,1938,10,ACTRESS,Janet Gaynor,A Star Is Born,FALSE
A Star Is Born,139,6.1,11412,108,45,59,4,5,0,4.4,2,11,5,1937,1938,10,ASSISTANT DIRECTOR,Eric Stacey,A Star Is Born,FALSE
A Star Is Born,139,6.1,11412,108,45,59,4,5,0,4.4,2,11,5,1937,1938,10,DIRECTING,William Wellman,A Star Is Born,FALSE
A Star Is Born,139,6.1,11412,108,45,59,4,5,0,4.4,2,11,5,1937,1938,10,OUTSTANDING PRODUCTION,Selznick International Pictures,A Star Is Born,FALSE
A Star Is Born,139,6.1,11412,108,45,59,4,5,0,4.4,2,11,5,1937,1938,10,WRITING (Original Story),"William A. Wellman, Robert Carson",A Star Is Born,TRUE
A Star Is Born,139,6.1,11412,108,45,59,4,5,0,4.4,2,11,5,1937,1938,10,WRITING (Screenplay),"Dorothy Parker, Alan Campbell, Robert Carson",A Star Is Born,FALSE
A Star Is Born,139,6.1,11412,108,45,59,4,5,0,4.4,2,11,5,1954,1955,27,ACTOR,James Mason,A Star Is Born,FALSE
A Star Is Born,139,6.1,11412,108,45,59,4,5,0,4.4,2,11,5,1954,1955,27,ACTRESS,Judy Garland,A Star Is Born,FALSE
A Star Is Born,139,6.1,11412,108,45,59,4,5,0,4.4,2,11,5,1954,1955,27,ART DIRECTION (Color),"Art Direction:  Malcolm Bert, Gene Allen, Irene Sharaff;  Set Decoration:  George James Hopkins",A Star Is Born,FALSE
A Star Is Born,139,6.1,11412,108,45,59,4,5,0,4.4,2,11,5,1954,1955,27,COSTUME DESIGN (Color),"Jean Louis, Mary Ann Nyberg, Irene Sharaff",A Star Is Born,FALSE
A Star Is Born,139,6.1,11412,108,45,59,4,5,0,4.4,2,11,5,1954,1955,27,MUSIC (Scoring of a Musical Picture),Ray Heindorf,A Star Is Born,FALSE
A Star Is Born,139,6.1,11412,108,45,59,4,5,0,4.4,2,11,5,1954,1955,27,MUSIC (Song),Music by Harold Arlen; Lyrics by Ira Gershwin,A Star Is Born,FALSE
A Star Is Born,139,6.1,11412,108,45,59,4,5,0,4.4,2,11,5,1976,1977,49,CINEMATOGRAPHY,Robert Surtees,A Star Is Born,FALSE
A Star Is Born,139,6.1,11412,108,45,59,4,5,0,4.4,2,11,5,1976,1977,49,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),Adaptation Score by Roger Kellaway,A Star Is Born,FALSE
A Star Is Born,139,6.1,11412,108,45,59,4,5,0,4.4,2,11,5,1976,1977,49,MUSIC (Original Song),Music by Barbra Streisand; Lyrics by Paul Williams,A Star Is Born,TRUE
A Star Is Born,139,6.1,11412,108,45,59,4,5,0,4.4,2,11,5,1976,1977,49,SOUND,"Robert Knudson, Dan Wallin, Robert Glass, Tom Overton",A Star Is Born,FALSE
A Star Is Born,139,6.1,11412,108,45,59,4,5,0,4.4,2,11,5,2018,2019,91,ACTOR IN A LEADING ROLE,Bradley Cooper,A Star Is Born,FALSE
A Star Is Born,139,6.1,11412,108,45,59,4,5,0,4.4,2,11,5,2018,2019,91,ACTOR IN A SUPPORTING ROLE,Sam Elliott,A Star Is Born,FALSE
A Star Is Born,139,6.1,11412,108,45,59,4,5,0,4.4,2,11,5,2018,2019,91,ACTRESS IN A LEADING ROLE,Lady Gaga,A Star Is Born,FALSE
A Star Is Born,139,6.1,11412,108,45,59,4,5,0,4.4,2,11,5,2018,2019,91,CINEMATOGRAPHY,Matthew Libatique,A Star Is Born,FALSE
A Star Is Born,139,6.1,11412,108,45,59,4,5,0,4.4,2,11,5,2018,2019,91,MUSIC (Original Song),"Music and Lyric by Lady Gaga, Mark Ronson, Anthony Rossomando and Andrew Wyatt",A Star Is Born,TRUE
A Star Is Born,139,6.1,11412,108,45,59,4,5,0,4.4,2,11,5,2018,2019,91,BEST PICTURE,"Bill Gerber, Bradley Cooper and Lynette Howell Taylor, Producers",A Star Is Born,FALSE
A Star Is Born,139,6.1,11412,108,45,59,4,5,0,4.4,2,11,5,2018,2019,91,SOUND MIXING,"Tom Ozanich, Dean Zupancic, Jason Ruder and Steve Morrow",A Star Is Born,FALSE
A Star Is Born,139,6.1,11412,108,45,59,4,5,0,4.4,2,11,5,2018,2019,91,WRITING (Adapted Screenplay),Screenplay by Eric Roth and Bradley Cooper & Will Fetters,A Star Is Born,FALSE
Captains Courageous,117,8,9617,104,36,81,7,0,0,0,0,0,0,1937,1938,10,ACTOR,Spencer Tracy,Captains Courageous,TRUE
Captains Courageous,117,8,9617,104,36,81,7,0,0,0,0,0,0,1937,1938,10,FILM EDITING,Elmo Veron,Captains Courageous,FALSE
Captains Courageous,117,8,9617,104,36,81,7,0,0,0,0,0,0,1937,1938,10,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,Captains Courageous,FALSE
Captains Courageous,117,8,9617,104,36,81,7,0,0,0,0,0,0,1937,1938,10,WRITING (Screenplay),"John Lee Mahin, Marc Connelly, Dale Van Every",Captains Courageous,FALSE
The Awful Truth,90,7.7,19366,135,64,87,9,1,0,8,3,1,0,1937,1938,10,ACTOR IN A SUPPORTING ROLE,Ralph Bellamy,The Awful Truth,FALSE
The Awful Truth,90,7.7,19366,135,64,87,9,1,0,8,3,1,0,1937,1938,10,ACTRESS,Irene Dunne,The Awful Truth,FALSE
The Awful Truth,90,7.7,19366,135,64,87,9,1,0,8,3,1,0,1937,1938,10,DIRECTING,Leo McCarey,The Awful Truth,TRUE
The Awful Truth,90,7.7,19366,135,64,87,9,1,0,8,3,1,0,1937,1938,10,FILM EDITING,Al Clark,The Awful Truth,FALSE
The Awful Truth,90,7.7,19366,135,64,87,9,1,0,8,3,1,0,1937,1938,10,OUTSTANDING PRODUCTION,Columbia,The Awful Truth,FALSE
The Awful Truth,90,7.7,19366,135,64,87,9,1,0,8,3,1,0,1937,1938,10,WRITING (Screenplay),Vina Delmar,The Awful Truth,FALSE
Mannequin,90,5.9,31572,134,40,21,0,2,11,7.3,7,4,1,1938,1939,11,MUSIC (Song),Music by Edward Ward; Lyrics by Chet Forrest and Bob Wright,Mannequin,FALSE
Mannequin,90,5.9,31572,134,40,21,0,2,11,7.3,7,4,1,1987,1988,60,MUSIC (Original Song),Music and Lyric by Albert Hammond and Diane Warren,Mannequin,FALSE
Snow White and the Seven Dwarfs,83,7.6,194641,307,127,95,14,1,0,8.2,114,12,3,1937,1938,10,MUSIC (Scoring),"Walt Disney Studio Music Department, Leigh Harline, head of department  (Score by Frank Churchill, Leigh Harline and Paul J. Smith)",Snow White and the Seven Dwarfs,FALSE
The Adventures of Robin Hood,102,7.9,50458,302,113,97,5,0,0,7.9,55,9,3,1938,1939,11,ART DIRECTION,Carl J. Weyl,The Adventures of Robin Hood,TRUE
The Adventures of Robin Hood,102,7.9,50458,302,113,97,5,0,0,7.9,55,9,3,1938,1939,11,FILM EDITING,Ralph Dawson,The Adventures of Robin Hood,TRUE
The Adventures of Robin Hood,102,7.9,50458,302,113,97,5,0,0,7.9,55,9,3,1938,1939,11,MUSIC (Original Score),Erich Wolfgang Korngold,The Adventures of Robin Hood,TRUE
The Adventures of Robin Hood,102,7.9,50458,302,113,97,5,0,0,7.9,55,9,3,1938,1939,11,OUTSTANDING PRODUCTION,Warner Bros.-First National,The Adventures of Robin Hood,FALSE
Marie Antoinette,123,6.5,109205,708,254,65,22,10,5,5.8,205,44,122,1938,1939,11,ACTOR IN A SUPPORTING ROLE,Robert Morley,Marie Antoinette,FALSE
Marie Antoinette,123,6.5,109205,708,254,65,22,10,5,5.8,205,44,122,1938,1939,11,ACTRESS,Norma Shearer,Marie Antoinette,FALSE
Marie Antoinette,123,6.5,109205,708,254,65,22,10,5,5.8,205,44,122,1938,1939,11,ART DIRECTION,Cedric Gibbons,Marie Antoinette,FALSE
Marie Antoinette,123,6.5,109205,708,254,65,22,10,5,5.8,205,44,122,1938,1939,11,MUSIC (Original Score),Herbert Stothart,Marie Antoinette,FALSE
Marie Antoinette,123,6.5,109205,708,254,65,22,10,5,5.8,205,44,122,2006,2007,79,COSTUME DESIGN,Milena Canonero,Marie Antoinette,TRUE
Stagecoach,96,7.8,47964,466,115,93,15,0,0,7.8,13,2,1,1939,1940,12,ACTOR IN A SUPPORTING ROLE,Thomas Mitchell,Stagecoach,TRUE
Stagecoach,96,7.8,47964,466,115,93,15,0,0,7.8,13,2,1,1939,1940,12,ART DIRECTION,Alexander Toluboff,Stagecoach,FALSE
Stagecoach,96,7.8,47964,466,115,93,15,0,0,7.8,13,2,1,1939,1940,12,CINEMATOGRAPHY (Black-and-White),Bert Glennon,Stagecoach,FALSE
Stagecoach,96,7.8,47964,466,115,93,15,0,0,7.8,13,2,1,1939,1940,12,DIRECTING,John Ford,Stagecoach,FALSE
Stagecoach,96,7.8,47964,466,115,93,15,0,0,7.8,13,2,1,1939,1940,12,FILM EDITING,"Otho Lovering, Dorothy Spencer",Stagecoach,FALSE
Stagecoach,96,7.8,47964,466,115,93,15,0,0,7.8,13,2,1,1939,1940,12,MUSIC (Scoring),"Richard Hageman, Frank Harling, John Leipold, Leo Shuken",Stagecoach,TRUE
Stagecoach,96,7.8,47964,466,115,93,15,0,0,7.8,13,2,1,1939,1940,12,OUTSTANDING PRODUCTION,Walter Wanger (production company),Stagecoach,FALSE
Love Affair,88,7.3,5365,67,44,91,8,0,0,0,1,2,0,1939,1940,12,ACTRESS,Irene Dunne,Love Affair,FALSE
Love Affair,88,7.3,5365,67,44,91,8,0,0,0,1,2,0,1939,1940,12,ACTRESS IN A SUPPORTING ROLE,Maria Ouspenskaya,Love Affair,FALSE
Love Affair,88,7.3,5365,67,44,91,8,0,0,0,1,2,0,1939,1940,12,ART DIRECTION,"Van Nest Polglase, Al Herman",Love Affair,FALSE
Love Affair,88,7.3,5365,67,44,91,8,0,0,0,1,2,0,1939,1940,12,MUSIC (Song),Music and Lyrics by Buddy de Sylva,Love Affair,FALSE
Love Affair,88,7.3,5365,67,44,91,8,0,0,0,1,2,0,1939,1940,12,OUTSTANDING PRODUCTION,RKO Radio,Love Affair,FALSE
Love Affair,88,7.3,5365,67,44,91,8,0,0,0,1,2,0,1939,1940,12,WRITING (Original Story),"Mildred Cram, Leo McCarey",Love Affair,FALSE
Only Angels Have Wings,121,7.7,13858,88,102,86,9,1,0,7.3,11,2,1,1939,1940,12,CINEMATOGRAPHY (Black-and-White),Joseph Walker,Only Angels Have Wings,FALSE
Only Angels Have Wings,121,7.7,13858,88,102,86,9,1,0,7.3,11,2,1,1939,1940,12,SPECIAL EFFECTS,"Roy Davidson, Edwin C. Hahn",Only Angels Have Wings,FALSE
"Goodbye, Mr. Chips",155,6.8,3446,52,11,61,1,6,0,0,0,0,0,1939,1940,12,ACTOR,Robert Donat,"Goodbye, Mr. Chips",TRUE
"Goodbye, Mr. Chips",155,6.8,3446,52,11,61,1,6,0,0,0,0,0,1939,1940,12,ACTRESS,Greer Garson,"Goodbye, Mr. Chips",FALSE
"Goodbye, Mr. Chips",155,6.8,3446,52,11,61,1,6,0,0,0,0,0,1939,1940,12,DIRECTING,Sam Wood,"Goodbye, Mr. Chips",FALSE
"Goodbye, Mr. Chips",155,6.8,3446,52,11,61,1,6,0,0,0,0,0,1939,1940,12,FILM EDITING,Charles Frend,"Goodbye, Mr. Chips",FALSE
"Goodbye, Mr. Chips",155,6.8,3446,52,11,61,1,6,0,0,0,0,0,1939,1940,12,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,"Goodbye, Mr. Chips",FALSE
